location_id,dim_store_id,loc_stateabbrv,loc_city2,loc_city,loc_zipcode,loc_lat,loc_long,location_type
75,1277,AL,Satsuma,SATSUMA,36572,30.8728848,-88.046516,is_bluebook
76,1032,AL,Tuscaloosa,TUSCALOOSA,35405,33.173226,-87.479251,is_bluebook
302,1909,AL,Theodore,THEODORE,36582,30.558803,-88.2053872,is_bluebook
369,2230,AL,Birmingham,BIRMINGHAM,35204,33.5291994,-86.8514849,is_dealer
441,606,AL,Priceville,PRICEVILLE,35603,34.5380156,-86.9109078,is_bluebook
497,1552,AL,Lincoln,LINCOLN,35096,33.593045,-86.159239,is_bluebook
601,197,AL,Mccalla,MCCALLA,35111,33.3216469,-87.047254,is_bluebook
602,1153,AL,Birmingham,BIRMINGHAM,35207,33.5620912,-86.8307449,is_bluebook
603,2297,AL,Dothan,DOTHAN,36301,31.191815,-85.3998802,is_bluebook
604,142,AL,Hope Hull,HOPE HULL,36043,32.1941247,-86.4202204,is_bluebook
1549,2845,AL,Lincoln,LINCOLN,35096,33.5938951,-86.1216189,is_bluebook
1550,2844,AL,Good Hope,GOOD HOPE,35055,34.1170475,-86.8640576,is_bluebook
4555,2869,AL,Cottondale,COTTONDALE,35453,33.1787975,-87.4460379,is_bluebook
118,418,AR,Benton,BENTON,72019,34.6083708,-92.5334365,is_bluebook
145,666,AR,Springdale,SPRINGDALE,72762,36.1758475,-94.1931657,is_bluebook
332,604,AR,North Little Rock,NORTH LITTLE ROCK,72117,34.7813642,-92.1281619,is_bluebook
429,1340,AR,West Memphis,WEST MEMPHIS,72301,35.1575969,-90.1372612,is_bluebook
430,164,AR,Russellville,RUSSELLVILLE,72802,35.2802876,-93.0920588,is_bluebook
492,2241,AR,Caddo Valley,CADDO VALLEY,71923,34.1872919,-93.069524,is_bluebook
605,56,AR,Russellville,RUSSELLVILLE,72801,35.2837042,-93.0901357,is_bluebook
606,956,AR,Texarkana,TEXARKANA,71854,33.5136982,-93.9481058,is_bluebook
607,1764,AR,West Memphis,WEST MEMPHIS,72301,35.1543348,-90.1432868,is_bluebook
180,2077,AZ,Bellemont,BELLEMONT,86015,35.2385962,-111.822046,is_bluebook
211,711,AZ,Lake Havasu City,LAKE HAVASU CITY,86404,34.7284136,-114.3150134,is_bluebook
279,2108,AZ,Rio Rico,RIO RICO,85648,31.4308905,-110.9621427,is_bluebook
328,2207,AZ,Quartzsite,QUARTZSITE,85359,33.6615278,-114.2368672,is_bluebook
458,79,AZ,Eloy,ELOY,85231,32.7385209,-111.5493189,is_bluebook
459,2236,AZ,Avondale,AVONDALE,85323,33.4567713,-112.2735726,is_bluebook
505,1169,AZ,Yuma,YUMA,85367,32.6665442,-114.3927258,is_dealer
593,165,AZ,Tucson,TUCSON,85756,32.1258021,-110.8741394,is_bluebook
608,691,AZ,Ehrenberg,EHRENBERG,85334,33.602133,-114.523475,is_bluebook
609,1560,AZ,Eloy,ELOY,85131,32.7325178,-111.5493916,is_bluebook
610,1880,AZ,Kingman,KINGMAN,86401,35.219685,-114.0075362,is_bluebook
611,1968,AZ,Phoenix,PHOENIX,85043,33.4611674,-112.2058875,is_bluebook
612,2109,AZ,Winslow,WINSLOW,86047,35.0156752,-110.6735618,is_bluebook
1175,3190,AZ,Cordes Lake,CORDES LAKE,86333,34.3274491,-112.1181474,is_bluebook
1178,3191,AZ,Tucson,TUCSON,85747,32.0841199,-110.8035087,is_bluebook
1179,3194,AZ,Nogales,NOGALES,85621,31.338744,-110.966955,is_licensee
1180,3192,AZ,Tonopah,TONOPAH,85354,33.494776,-112.9381687,is_bluebook
1185,3234,AZ,Littlefield,LITTLEFIELD,86423,36.897027,-113.91019,is_dealer
1192,3206,AZ,Wittmann,WITTMANN,85361,33.7806588,-112.5339872,is_licensee
1193,3205,AZ,Wikieup,WIKIEUP,85360,34.699416,-113.61028,is_licensee
1194,3204,AZ,Phoenix,PHOENIX,85040,33.414853,-111.995815,is_licensee
1212,3282,AZ,Salome,SALOME,85348,33.6336488,-113.7686316,is_bluebook
1213,3915,AZ,Yucca,YUCCA,86438,34.8633322,-114.1416347,is_bluebook_one9
1215,3290,AZ,Salome,SALOME,85348,33.6281109,-113.769208,is_bluebook_one9
1216,3288,AZ,Eloy,ELOY,85131,32.8118763,-111.6718017,is_bluebook_one9
1234,3481,AZ,White Hills,WHITE HILLS,86445,35.7000654,-114.4761607,is_licensee
1235,3479,AZ,Tacna,TACNA,85352,32.6911042,-113.9535977,is_dealer
1243,3564,AZ,Gila Bend,GILA BEND,85337,32.9296456,-112.6729869,is_bluebook
1244,3480,AZ,Gila Bend,GILA BEND,85337,32.9499817,-112.7054826,is_dealer
1258,3585,AZ,Quartzsite,QUARTZSITE,85346,33.6702091,-114.1984168,is_bluebook_one9
1264,3531,AZ,Eloy,ELOY,85131,32.7780664,-111.6194345,is_bluebook_one9
1269,3527,AZ,San Simon,SAN SIMON,85632,32.2634956,-109.2281314,is_dealer
1270,3551,AZ,Holbrook,HOLBROOK,86025,34.974706,-110.090535,is_one9_dealer
1281,3556,AZ,Page,PAGE,86040,36.9954561,-111.5643671,is_licensee
137,1808,CA,Weed,WEED,96094,41.39916,-122.376149,is_bluebook
154,1375,CA,Lost Hills,LOST HILLS,93249,35.615128,-119.6587667,is_bluebook
168,966,CA,Dunnigan,DUNNIGAN,95937,38.862003,-121.950277,is_bluebook
200,713,CA,Boron,BORON,93516,34.9919593,-117.5420292,is_bluebook
237,1121,CA,Salinas,SALINAS,93901,36.6651443,-121.6302039,is_bluebook
282,1856,CA,Barstow,BARSTOW,92311,34.8548859,-117.0874527,is_bluebook
307,1173,CA,North Palm Springs,NORTH PALM SPRINGS,92262,33.9028838,-116.5458714,is_bluebook
343,1184,CA,San Diego,SAN DIEGO,92154,32.5683957,-116.9532088,is_bluebook
365,228,CA,Madera,MADERA,93637,37.0187914,-120.1327669,is_bluebook
372,1535,CA,Castaic,CASTAIC,91384,34.4945572,-118.619954,is_bluebook
381,996,CA,Hesperia,HESPERIA,92344,34.4081972,-117.3985518,is_bluebook
613,720,CA,Bakersfield,BAKERSFIELD,93308,35.5312878,-119.1879859,is_bluebook
614,185,CA,Barstow,BARSTOW,92311,34.8540003,-117.0819825,is_bluebook
616,1757,CA,Lebec,LEBEC,93243,34.8165436,-118.8874256,is_bluebook
617,545,CA,Lodi,LODI,95242,38.1178826,-121.3940681,is_bluebook
618,2172,CA,Ripon,RIPON,95366,37.7557318,-121.1442262,is_bluebook
765,2244,CA,Thousand Palms,THOUSAND PALMS,92276,33.8178214,-116.4033895,is_bluebook
879,1877,CA,Sacramento,SACRAMENTO,95833,38.6168366,-121.5371091,is_dealer
999,1258,CA,Bakersfield,BAKERSFIELD,93308,35.4283,-119.0719,unkn
1009,3172,CA,Mira Loma,MIRA LOMA,91752,34.014843,-117.525712,is_bluebook
1017,2797,CA,Lathrop,LATHROP,95330,37.8561505,-121.2764225,is_bluebook
1019,2649,CA,Orland,ORLAND,95963,39.7505393,-122.2077371,is_bluebook
1071,3150,CA,Tulare,TULARE,93274,36.180234,-119.333424,is_bluebook
1080,2816,CA,Patterson,PATTERSON,95363,37.4656111,-121.1649537,is_bluebook
1094,3100,CA,Tehachapi,TEHACHAPI,93561,35.1270371,-118.4164602,is_bluebook
1132,3170,CA,Brawley,BRAWLEY,92227,32.9786241,-115.5038667,is_bluebook
1177,3492,CA,Fontana,FONTANA,92337,34.0646338,-117.4929382,is_bluebook
1260,3500,CA,Bakersfield,BAKERSFIELD,93311,35.2681788,-119.2292909,is_dealer
1271,3550,CA,Thermal,THERMAL,92274,33.2788476,-115.9656157,is_dealer
1272,3528,CA,Yermo,YERMO,92398,34.9041017,-116.8872892,is_dealer
1275,3539,CA,Madera,MADERA,93637,36.9239052,-120.024508,is_bluebook_one9
1277,3553,CA,Avenal,AVENAL,93234,36.0751267,-120.1040371,is_bluebook_one9
1302,3680,CA,Bakersfield,BAKERSFIELD,93314,35.3542633,-119.3313416,is_bluebook_one9
1343,4048,CA,Yreka,YREKA,96097,41.7376105,-122.6237428,is_one9_dealer
592,1510,CO,Grand Junction,GRAND JUNCTION,81505,39.112563,-108.6475647,is_bluebook
619,1229,CO,Aurora,AURORA,80011,39.7628758,-104.7928444,is_bluebook
621,2086,CO,Limon,LIMON,80828,39.2752094,-103.7097102,is_bluebook
781,1661,CO,Steamboat Springs,STEAMBOAT SPRINGS,80487,40.4926242,-106.8517169,is_licensee
1052,3090,CO,Lamar,LAMAR,81052,38.0967023,-102.6189205,is_dealer
1110,3145,CO,Monument,MONUMENT,80921,39.0916586,-104.872758,is_bluebook
255,1555,CT,Milford,MILFORD,06460,41.2362834,-73.0220423,is_bluebook
882,1635,CT,North Stonington,NORTH STONINGTON,06359,41.4419734,-71.8001925,is_dealer
2404,2461,CT,Bridgeport,BRIDGEPORT,06606,41.2008481,-73.1916435,is_dealer
87,1934,FL,Baldwin,BALDWIN,32234,30.2837884,-81.9840583,is_bluebook
88,57,FL,Cocoa,COCOA,32926,28.3590475,-80.7924845,is_bluebook
89,1025,FL,Ellenton,ELLENTON,34222,27.5285359,-82.5122488,is_bluebook
90,1718,FL,Fort Pierce,FORT PIERCE,34945,27.4141408,-80.4001262,is_bluebook
91,2242,FL,Jacksonville,JACKSONVILLE,32259,30.065817,-81.4945761,is_bluebook
92,2039,FL,Ocala,OCALA,34482,29.2679327,-82.191552,is_bluebook
94,1690,FL,Punta Gorda,PUNTA GORDA,33950,26.8940474,-82.009238,is_bluebook
95,2234,FL,Wildwood,WILDWOOD,34785,28.8739448,-82.0951375,is_bluebook
96,1987,FL,Okeechobee,OKEECHOBEE,34972,27.6988356,-80.9014374,is_bluebook
293,1412,FL,Ocala,OCALA,34473,29.0248271,-82.1591343,is_bluebook
352,1726,FL,Fort Myers,FORT MYERS,33905,26.6551785,-81.8014768,is_bluebook
374,2435,FL,Marianna,MARIANNA,32448,30.7255475,-85.1863279,is_bluebook
424,1528,FL,Ocala,OCALA,34482,29.2656173,-82.189186,is_bluebook
425,1871,FL,Midway,MIDWAY,32343,30.4855081,-84.4213461,is_bluebook
471,1098,FL,Haines City,HAINES CITY,33845,28.1182185,-81.6390835,is_bluebook
500,84,FL,Jasper,JASPER,32052,30.5162908,-83.058748,is_bluebook
622,982,FL,Fort Pierce,FORT PIERCE,34945,27.4487595,-80.3982491,is_bluebook
623,696,FL,Midway,MIDWAY,32343,30.4929003,-84.4296487,is_bluebook
624,163,FL,Dade City,DADE CITY,33576,28.3267997,-82.3217944,is_bluebook
625,1175,FL,Seffner,SEFFNER,33584,28.0097683,-82.3031612,is_bluebook
626,2342,FL,St. Augustine,ST. AUGUSTINE,32086,29.7494799,-81.3445844,is_bluebook
873,1872,FL,Medley,MEDLEY,33178,25.8845869,-80.3654082,is_dealer
874,2100,FL,Miami,MIAMI,33194,25.7603477,-80.4806658,is_dealer
897,2293,FL,Miami Gardens,MIAMI GARDENS,33054,25.9255181,-80.2451135,is_dealer
1046,2660,FL,South Bay,SOUTH BAY,33493,26.66655,-80.7164174,is_bluebook
1047,2667,FL,Jacksonville,JACKSONVILLE,32219,30.371514,-81.764116,is_bluebook
1058,2714,FL,Waldo,WALDO,32694,29.8139838,-82.1688138,is_dealer
1096,3081,FL,Cocoa,COCOA,32926,28.3755855,-80.8020149,is_bluebook
1128,3147,FL,Bartow,BARTOW,33830,27.9168482,-81.7188673,is_bluebook
1149,3164,FL,Jacksonville,JACKSONVILLE,32226,30.4128266,-81.5717463,is_bluebook_one9
4556,2843,FL,Wildwood,WILDWOOD,34785,28.8735763,-82.0905604,is_bluebook
65,1716,GA,Augusta,AUGUSTA,30909,33.4801365,-82.13077,is_bluebook
66,659,GA,Braselton,BRASELTON,30517,34.1194936,-83.7619905,is_bluebook
67,1982,GA,Cartersville,CARTERSVILLE,30120,34.2720688,-84.8077599,is_bluebook
68,2285,GA,Dublin,DUBLIN,31021,32.4903322,-82.9342555,is_bluebook
71,1308,GA,Port Wentworth,PORT WENTWORTH,31407,32.1883088,-81.1950396,is_bluebook
72,68,GA,Savannah,SAVANNAH,31408,32.0721237,-81.1999649,is_bluebook_one9
144,340,GA,Augusta,AUGUSTA,30907,33.5243425,-82.0332981,is_bluebook
192,1379,GA,Tifton,TIFTON,31794,31.4286133,-83.5163078,is_bluebook
254,82,GA,Wildwood,WILDWOOD,30757,34.9785709,-85.4138169,is_bluebook_one9
260,59,GA,Albany,ALBANY,31705,31.5807954,-84.0854824,is_bluebook
267,194,GA,Byron,BYRON,31008,32.612766,-83.744558,is_bluebook
312,237,GA,Tallapoosa,TALLAPOOSA,30176,33.6826011,-85.2628487,is_bluebook
319,1457,GA,Dalton,DALTON,30720,34.6871626,-84.9999995,is_bluebook
331,748,GA,Atlanta,ATLANTA,30316,33.6857553,-84.3146252,is_bluebook
398,1867,GA,Vienna,VIENNA,31092,32.0854223,-83.7600399,is_bluebook
415,1927,GA,Rising Fawn,RISING FAWN,30738,34.7704893,-85.5415701,is_bluebook
416,710,GA,Cordele,CORDELE,31015,31.9594892,-83.7467725,is_bluebook
417,203,GA,Temple,TEMPLE,30179,33.7190125,-85.0291971,is_bluebook
420,1864,GA,Madison,MADISON,30650,33.560694,-83.4783918,is_bluebook
421,62,GA,Dalton,DALTON,30721,34.655739,-84.980382,is_bluebook
422,857,GA,Newnan,NEWNAN,30263,33.3204227,-84.7781678,is_bluebook
575,709,GA,St. Mary'S,ST. MARY'S,31558,30.7598984,-81.6484752,is_bluebook
627,98,GA,Brunswick,BRUNSWICK,31523,31.140854,-81.578249,is_bluebook
628,2224,GA,Carnesville,CARNESVILLE,30521,34.347241,-83.3224337,is_bluebook
630,352,GA,Jackson,JACKSON,30233,33.2076965,-84.0648132,is_bluebook
631,110,GA,Lake Park,LAKE PARK,31636,30.641236,-83.190486,is_bluebook
632,726,GA,Resaca,RESACA,30735,34.5765293,-84.9469843,is_bluebook
633,2314,GA,Union Point,UNION POINT,30669,33.7117695,-83.1229416,is_bluebook
634,1743,GA,Temple,TEMPLE,30179,33.7194157,-85.0251943,is_bluebook
4557,2857,GA,Carnesville,CARNESVILLE,30521,34.39005,-83.2271725,is_bluebook
4558,2854,GA,Calhoun,CALHOUN,30701,34.5588042,-84.9356175,is_bluebook
4559,2867,GA,Villa Rica,VILLA RICA,30180,33.7217417,-84.9031426,is_bluebook
4560,2861,GA,Jackson,JACKSON,30233,33.2099097,-84.0559545,is_bluebook
4561,2837,GA,Valdosta,VALDOSTA,31601,30.7541222,-83.2732666,is_bluebook
4562,2865,GA,Kingsland,KINGSLAND,31548,30.7598756,-81.6557746,is_bluebook
43,2332,IA,Walcott,WALCOTT,52773,41.6195007,-90.7844117,is_bluebook
131,2264,IA,Osceola,OSCEOLA,50213,41.0403982,-93.7956461,is_bluebook
238,204,IA,Percival,PERCIVAL,51648,40.6902707,-95.7924557,is_bluebook
268,1979,IA,Walcott,WALCOTT,52773,41.614436,-90.7821062,is_bluebook
329,525,IA,Council Bluffs,COUNCIL BLUFFS,51501,41.2356048,-95.8783068,is_bluebook
373,814,IA,Des Moines,DES MOINES,50322,41.6310324,-93.780139,is_bluebook
407,468,IA,Clear Lake,CLEAR LAKE,50428,43.1451825,-93.3586441,is_bluebook
495,782,IA,Brooklyn,BROOKLYN,52211,41.6978617,-92.359076,is_bluebook
496,1559,IA,Atalissa,ATALISSA,52720,41.6442515,-91.1498038,is_bluebook_one9
572,1178,IA,Williams,WILLIAMS,50271,42.4701766,-93.5719112,is_bluebook
594,2115,IA,Sioux City,SIOUX CITY,51111,42.4356364,-96.3727518,is_bluebook
636,453,IA,Davenport,DAVENPORT,52806,41.6022968,-90.624858,is_bluebook
637,1425,IA,Evansdale,EVANSDALE,50707,42.4597305,-92.2524782,is_bluebook
893,1338,IA,Avoca,AVOCA,51521,41.4994806,-95.3345156,is_dealer
913,1180,IA,Altoona,ALTOONA,50009,41.660171,-93.499532,is_bluebook
1012,1035,IA,Mt. Pleasant,MT. PLEASANT,52641,40.9819186,-91.5393845,is_bluebook
1092,3093,IA,Cedar Rapids,CEDAR RAPIDS,52404,41.890445,-91.6664078,is_bluebook
350,1798,ID,Mountain Home,MOUNTAIN HOME,83647,43.1417892,-115.6630759,is_bluebook
638,119,ID,Caldwell,CALDWELL,83605,43.6613652,-116.6541118,is_bluebook
639,161,ID,Post Falls,POST FALLS,83854,47.7113712,-116.9970498,is_bluebook
640,1685,ID,Jerome,JEROME,83338,42.6494226,-114.4419809,is_bluebook
641,1795,ID,Mccammon,MCCAMMON,83250,42.6603237,-112.2068793,is_bluebook
777,624,ID,East Boise,EAST BOISE,83705,43.5712263,-116.1895482,is_bluebook
1043,2617,ID,Idaho Falls,IDAHO FALLS,83402,43.439351,-112.1156694,is_bluebook
39,1729,IL,Monee,MONEE,60449,41.4275607,-87.7568136,is_bluebook
165,1970,IL,Effingham,EFFINGHAM,62401,39.1490628,-88.5314365,is_bluebook
171,1845,IL,Oakwood,OAKWOOD,61858,40.1237407,-87.7788392,is_bluebook
236,295,IL,Minooka,MINOOKA,60447,41.460629,-88.2721413,is_bluebook
249,1487,IL,Troy,TROY,62294,38.7318141,-89.9085147,is_bluebook
299,946,IL,Bloomington,BLOOMINGTON,61701,40.4821583,-89.0176345,is_bluebook
313,250,IL,East St. Louis,EAST ST. LOUIS,62201,38.6506929,-90.1311838,is_bluebook
368,1241,IL,Decatur,DECATUR,62521,39.9074209,-88.8956076,is_bluebook
468,55,IL,Gilman,GILMAN,60938,40.7507873,-88.0021172,is_bluebook
473,1708,IL,Channahon,CHANNAHON,60410,41.4573866,-88.1922877,is_bluebook
476,134,IL,Woodhull,WOODHULL,61490,41.1806679,-90.3383216,is_bluebook
482,1240,IL,Mount Vernon,MOUNT VERNON,62864,38.3123175,-88.9608356,is_bluebook
483,2168,IL,Morris,MORRIS,60450,41.3954495,-88.420317,is_bluebook
514,1797,IL,Lincoln,LINCOLN,62656,40.156639,-89.4126133,is_dealer
595,2423,IL,Marion,MARION,62959,37.7400131,-88.9645119,is_bluebook
642,767,IL,Alorton,ALORTON,62207,38.5758319,-90.0982559,is_bluebook
643,100,IL,Effingham,EFFINGHAM,62401,39.133438,-88.566303,is_bluebook
644,776,IL,Lasalle,LASALLE,61301,41.369757,-89.0984808,is_bluebook
645,14,IL,Pontoon Beach,PONTOON BEACH,62040,38.7602528,-90.0656655,is_bluebook
646,510,IL,South Beloit,SOUTH BELOIT,61080,42.4939653,-88.9983056,is_bluebook
889,1577,IL,Mt. Vernon,MT. VERNON,62864,38.3116046,-88.9574589,is_dealer
972,74,IL,Danville,DANVILLE,61834,40.1287,-87.5462,unkn
1024,2668,IL,Joliet,JOLIET,60433,41.4800317,-88.0795798,is_bluebook
1030,2664,IL,Alsip,ALSIP,60803,41.6633529,-87.7009418,is_bluebook
1041,2704,IL,Carol Stream,CAROL STREAM,60188,41.9036193,-88.1227581,is_bluebook
1042,2683,IL,Bridgeview,BRIDGEVIEW,60455,41.754382,-87.7986836,is_bluebook
1114,3092,IL,Bensenville,BENSENVILLE,60106,41.988006,-87.9602606,is_bluebook
1174,3281,IL,Marshall,MARSHALL,62441,39.41904238,-87.69532127,is_bluebook
1181,3493,IL,Rochelle,ROCHELLE,61068,41.935014,-89.018135,is_bluebook
1219,3292,IL,Vandalia,VANDALIA,62471,38.9708677,-89.1358701,is_bluebook
1225,3501,IL,Mascoutah,MASCOUTAH,62258,38.5555922,-89.8061532,is_bluebook
1245,3495,IL,Litchfield,LITCHFIELD,62056,39.1768469,-89.6747818,is_bluebook_one9
1286,3982,IL,Salem,SALEM,62881,38.6255314,-88.9682202,is_one9_dealer
28,1889,IN,Daleville,DALEVILLE,47334,40.1127586,-85.5660344,is_bluebook
29,538,IN,Fremont,FREMONT,46737,41.7441189,-85.0002157,is_bluebook
30,128,IN,Greenfield,GREENFIELD,46140,39.8214088,-85.9163591,is_bluebook
31,2215,IN,Highland,HIGHLAND,46322,41.5673074,-87.4729726,is_bluebook
34,329,IN,Remington,REMINGTON,47977,40.7662925,-87.1240243,is_bluebook
35,1396,IN,South Bend,SOUTH BEND,46628,41.7358822,-86.3362122,is_bluebook
36,575,IN,Valparaiso,VALPARAISO,46383,41.4484319,-87.0106704,is_bluebook
37,1405,IN,Whiteland,WHITELAND,46184,39.551165,-86.0459895,is_bluebook
152,898,IN,Memphis,MEMPHIS,47143,38.4927575,-85.7728111,is_bluebook
198,1223,IN,Plymouth,PLYMOUTH,46563,41.341721,-86.2638022,is_bluebook
242,181,IN,Shelbyville,SHELBYVILLE,46176,39.5833796,-85.8178582,is_bluebook
247,2227,IN,Crawfordsville,CRAWFORDSVILLE,47933,40.0461663,-86.8203995,is_bluebook
271,1099,IN,Gary,GARY,46406,41.5730682,-87.4027975,is_bluebook
297,1168,IN,Terre Haute,TERRE HAUTE,47803,39.433433,-87.3321637,is_bluebook
304,226,IN,New Haven,NEW HAVEN,46774,41.05969,-84.980346,is_bluebook
318,4,IN,Indianapolis,INDIANAPOLIS,46217,39.6975739,-86.1856072,is_bluebook
339,824,IN,Covington,COVINGTON,47932,40.1229786,-87.4506426,is_bluebook_one9
444,1361,IN,Brazil,BRAZIL,47834,39.4515879,-87.1254707,is_bluebook
445,1438,IN,Burns Harbor,BURNS HARBOR,46304,41.6045138,-87.1153584,is_bluebook
446,1136,IN,Daleville,DALEVILLE,47334,40.1150012,-85.5733096,is_bluebook
447,921,IN,Haubstadt,HAUBSTADT,47639,38.174777,-87.548569,is_bluebook
448,1939,IN,Hebron,HEBRON,46341,41.2905349,-87.2948049,is_bluebook
478,2021,IN,Leavenworth,LEAVENWORTH,47137,38.2388685,-86.3617299,is_bluebook
647,1359,IN,Haubstadt,HAUBSTADT,47639,38.1762456,-87.5514844,is_bluebook
649,1401,IN,Indianapolis,INDIANAPOLIS,46217,39.6935031,-86.1909903,is_bluebook
650,568,IN,Lake Station,LAKE STATION,46405,41.5871272,-87.236001,is_bluebook
652,1775,IN,Lebanon,LEBANON,46052,40.0323342,-86.4728363,is_bluebook
653,1409,IN,Hebron,HEBRON,46341,41.287316,-87.2938599,is_bluebook
655,162,IN,Spiceland,SPICELAND,47385,39.8518601,-85.4134935,is_bluebook
656,2,IN,Whiteland,WHITELAND,46184,39.5524096,-86.044397,is_bluebook
719,1626,IN,Gary,GARY,46406,41.5654596,-87.4029508,is_bluebook_one9
721,689,IN,Indianapolis,INDIANAPOLIS,46217,39.6972479,-86.1880194,is_bluebook_one9
731,227,IN,Spiceland,SPICELAND,47385,39.850884,-85.417277,is_bluebook_one9
881,210,IN,Fort Wayne,FORT WAYNE,46808,41.1186559,-85.1835981,is_dealer
962,189,IN,Sellersburg,SELLERSBURG,47172,38.3698588,-85.760176,is_licensee
973,1123,IN,Clarksville,CLARKSVILLE,47129,38.336,-85.7503,unkn
1020,2624,IN,Lake Station,LAKE STATION,46405,41.5883003,-87.2395162,is_bluebook_one9
1086,2805,IN,Marion,MARION,46952,40.621884,-87.4414152,is_bluebook
1117,3097,IN,Rochester,ROCHESTER,46975,41.04724172,-86.21855261,is_bluebook
1294,4287,IN,Vincennes,VINCENNES,47591,38.693389,-87.497495,is_dealer
524,1734,KS,Kansas City,KANSAS CITY,66106,39.0906145,-94.6828301,is_dealer
657,908,KS,Dodge City,DODGE CITY,67801,37.7523612,-99.9802622,is_dealer
658,1497,KS,Emporia,EMPORIA,66801,38.411385,-96.2372603,is_bluebook
659,1870,KS,Salina,SALINA,67401,38.879002,-97.5927942,is_bluebook
903,2019,KS,Salina,SALINA,67401,38.8748131,-97.6098791,is_bluebook
920,819,KS,Colby,COLBY,67701,39.3641765,-101.032123,is_bluebook
1346,4259,KS,Newton,NEWTON,67114,38.0447492,-97.3186004,is_dealer
41,1541,KY,Mount Sterling,MOUNT STERLING,40353,38.086035,-83.898852,is_bluebook
46,1565,KY,Franklin,FRANKLIN,42134,36.7163016,-86.5259227,is_bluebook
47,180,KY,Georgetown,GEORGETOWN,40324,38.2764535,-84.5599061,is_bluebook
48,139,KY,Glendale,GLENDALE,42740,37.5952484,-85.8648001,is_bluebook
